,time,Main Price,Prev Close,Open,Bid,Ask,Volume
326,28-9-2018  15:24:56,225.14,224.95,224.79,225.16 x 900,225.17 x 800,27964356
327,28-9-2018  15:25:12,225.14,224.95,224.79,225.16 x 900,225.17 x 800,27964356
328,28-9-2018  15:25:28,225.14,224.95,224.79,225.16 x 900,225.17 x 800,27964356
329,28-9-2018  15:25:44,225.1,224.95,224.79,225.13 x 900,225.15 x 800,27964356
330,28-9-2018  15:26:0,225.125,224.95,224.79,225.13 x 900,225.15 x 800,27964356
331,28-9-2018  15:26:16,225.1,224.95,224.79,225.13 x 900,225.15 x 800,27964356
332,28-9-2018  15:26:33,225.11,224.95,224.79,225.12 x 900,225.14 x 800,27964356
333,28-9-2018  15:26:49,225.1153,224.95,224.79,225.1200 x 900,225.1400 x 800,27964356
334,28-9-2018  15:27:5,225.17,224.95,224.79,225.12 x 900,225.14 x 800,27964356
335,28-9-2018  15:27:21,225.16,224.95,224.79,225.11 x 900,225.12 x 800,27964356
336,28-9-2018  15:27:37,225.11,224.95,224.79,225.11 x 900,225.12 x 800,27964356
337,28-9-2018  15:27:54,225.13,224.95,224.79,225.11 x 900,225.12 x 800,27964356
338,28-9-2018  15:28:10,225.1195,224.95,224.79,225.1200 x 900,225.1400 x 800,27964356
339,28-9-2018  15:28:26,225.09,224.95,224.79,225.120 x 900,225.140 x 800,27964356
340,28-9-2018  15:28:42,225.07,224.95,224.79,225.12 x 900,225.14 x 800,27964356
341,28-9-2018  15:28:58,225.08,224.95,224.79,225.08 x 900,225.09 x 800,27964356
342,28-9-2018  15:29:15,225.06,224.95,224.79,225.08 x 900,225.09 x 800,27964356
343,28-9-2018  15:29:31,224.99,224.95,224.79,225.08 x 900,225.09 x 800,27964356
344,28-9-2018  15:29:47,225.08,224.95,224.79,225.07 x 900,225.09 x 800,27964356
345,28-9-2018  15:30:4,225.14,224.95,224.79,225.07 x 900,225.09 x 800,27964356
346,28-9-2018  15:30:20,225.105,224.95,224.79,225.0700 x 900,225.0900 x 800,27964356
347,28-9-2018  15:30:36,225.13,224.95,224.79,224.99 x 800,225.01 x 800,27964356
348,28-9-2018  15:30:53,225.1,224.95,224.79,224.99 x 800,225.01 x 800,27964356
349,28-9-2018  15:31:9,225.05,224.95,224.79,224.99 x 800,225.01 x 800,27964356
350,28-9-2018  15:31:25,225.02,224.95,224.79,225.04 x 800,225.06 x 800,27964356
351,28-9-2018  15:31:41,225.05,224.95,224.79,225.04 x 800,225.06 x 800,27964356
352,28-9-2018  15:31:58,224.95,224.95,224.79,224.95 x 1100,224.96 x 800,27964356
353,28-9-2018  15:32:14,225.06,224.95,224.79,224.95 x 1100,224.96 x 800,27964356
