time,time,Main Price,Prev Close,Open,Bid,Ask,Volume
2-10-2018  10:16:15,2-10-2018  10:16:15,228.81,227.26,227.25,229.15 x 800,229.15 x 900,28071275
2-10-2018  10:16:31,2-10-2018  10:16:31,228.84,227.26,227.25,229.16 x 800,229.17 x 900,28071275
2-10-2018  10:16:48,2-10-2018  10:16:48,228.67,227.26,227.25,229.16 x 800,229.17 x 900,28071275
2-10-2018  10:17:4,2-10-2018  10:17:4,228.61,227.26,227.25,229.1600 x 800,229.1700 x 900,28071275
2-10-2018  10:17:19,2-10-2018  10:17:19,228.58,227.26,227.25,229.33 x 800,229.35 x 900,28071275
2-10-2018  10:17:36,2-10-2018  10:17:36,228.68,227.26,227.25,229.330 x 800,229.350 x 900,28071275
2-10-2018  10:17:52,2-10-2018  10:17:52,228.64,227.26,227.25,229.21 x 800,229.21 x 900,28071275
2-10-2018  10:18:7,2-10-2018  10:18:7,228.66,227.26,227.25,229.21 x 800,229.21 x 900,28071275
2-10-2018  10:18:23,2-10-2018  10:18:23,228.59,227.26,227.25,229.21 x 800,229.21 x 900,28071275
2-10-2018  10:18:39,2-10-2018  10:18:39,228.67,227.26,227.25,229.15 x 800,229.14 x 900,28071275
2-10-2018  10:18:54,2-10-2018  10:18:54,228.68,227.26,227.25,229.150 x 800,229.140 x 900,28071275
2-10-2018  10:19:11,2-10-2018  10:19:11,228.7,227.26,227.25,229.15 x 800,229.14 x 900,28071275
2-10-2018  10:19:27,2-10-2018  10:19:27,228.73,227.26,227.25,229.10 x 800,229.09 x 900,28071275
2-10-2018  10:19:42,2-10-2018  10:19:42,228.65,227.26,227.25,229.10 x 800,229.09 x 900,28071275
2-10-2018  10:19:58,2-10-2018  10:19:58,228.71599999999998,227.26,227.25,229.100 x 800,229.090 x 900,28071275
2-10-2018  10:20:14,2-10-2018  10:20:14,228.74,227.26,227.25,228.93 x 800,228.96 x 900,28071275
2-10-2018  10:20:30,2-10-2018  10:20:30,228.8402,227.26,227.25,228.9300 x 800,228.9600 x 900,28071275
2-10-2018  10:20:46,2-10-2018  10:20:46,228.82,227.26,227.25,228.93 x 800,228.96 x 900,28071275
2-10-2018  10:21:2,2-10-2018  10:21:2,228.83,227.26,227.25,228.95 x 800,228.98 x 900,28071275
2-10-2018  10:21:18,2-10-2018  10:21:18,228.81,227.26,227.25,228.95 x 800,228.98 x 900,28071275
2-10-2018  10:21:34,2-10-2018  10:21:34,228.79,227.26,227.25,228.95 x 800,228.98 x 900,28071275
2-10-2018  10:21:50,2-10-2018  10:21:50,228.71,227.26,227.25,229.02 x 800,228.98 x 900,28071275
2-10-2018  10:22:5,2-10-2018  10:22:5,228.77,227.26,227.25,229.02 x 800,229.01 x 900,28071275
2-10-2018  10:22:21,2-10-2018  10:22:21,228.58,227.26,227.25,229.02 x 800,229.01 x 900,28071275
2-10-2018  10:22:37,2-10-2018  10:22:37,228.6874,227.26,227.25,229.0600 x 800,229.0100 x 900,28071275
2-10-2018  10:22:53,2-10-2018  10:22:53,228.67,227.26,227.25,229.06 x 800,229.05 x 900,28071275
2-10-2018  10:23:8,2-10-2018  10:23:8,228.72,227.26,227.25,229.06 x 800,229.05 x 900,28071275
2-10-2018  10:23:24,2-10-2018  10:23:24,228.75,227.26,227.25,228.95 x 1200,229.05 x 900,28071275
2-10-2018  10:23:40,2-10-2018  10:23:40,228.72,227.26,227.25,228.95 x 1200,228.97 x 900,28071275
2-10-2018  10:23:56,2-10-2018  10:23:56,228.82,227.26,227.25,228.95 x 1200,228.97 x 900,28071275
2-10-2018  10:24:12,2-10-2018  10:24:12,228.83,227.26,227.25,228.84 x 1200,228.97 x 900,28071275
2-10-2018  10:24:28,2-10-2018  10:24:28,228.8,227.26,227.25,228.84 x 1200,228.92 x 900,28071275
2-10-2018  10:24:43,2-10-2018  10:24:43,228.8,227.26,227.25,228.84 x 1200,228.92 x 900,28071275
2-10-2018  10:24:59,2-10-2018  10:24:59,228.8,227.26,227.25,228.77 x 1200,228.87 x 900,28071275
2-10-2018  10:25:15,2-10-2018  10:25:15,228.82,227.26,227.25,228.77 x 1200,228.87 x 900,28071275
2-10-2018  10:25:31,2-10-2018  10:25:31,228.74,227.26,227.25,228.82 x 1200,228.87 x 900,28071275
2-10-2018  10:25:47,2-10-2018  10:25:47,228.79,227.26,227.25,228.82 x 1200,228.83 x 900,28071275
2-10-2018  10:26:3,2-10-2018  10:26:3,228.8,227.26,227.25,228.82 x 1200,228.83 x 900,28071275
2-10-2018  10:26:18,2-10-2018  10:26:18,228.9401,227.26,227.25,228.7800 x 1200,228.8300 x 900,28071275
2-10-2018  10:26:35,2-10-2018  10:26:35,228.98,227.26,227.25,228.78 x 1200,228.85 x 900,28071275
2-10-2018  10:26:51,2-10-2018  10:26:51,228.98,227.26,227.25,228.78 x 1200,228.85 x 900,28071275
2-10-2018  10:27:6,2-10-2018  10:27:6,228.87,227.26,227.25,228.69 x 1200,228.85 x 900,28071275
2-10-2018  10:27:23,2-10-2018  10:27:23,228.99,227.26,227.25,228.69 x 1200,228.71 x 900,28071275
2-10-2018  10:27:39,2-10-2018  10:27:39,228.98,227.26,227.25,228.69 x 1200,228.71 x 900,28071275
2-10-2018  10:27:54,2-10-2018  10:27:54,229.07,227.26,227.25,228.70 x 1200,228.71 x 900,28071275
2-10-2018  10:28:10,2-10-2018  10:28:10,229.17,227.26,227.25,228.70 x 1200,228.72 x 900,28071275
2-10-2018  10:28:26,2-10-2018  10:28:26,229.23,227.26,227.25,228.70 x 1200,228.72 x 900,28071275
2-10-2018  10:28:42,2-10-2018  10:28:42,229.15,227.26,227.25,228.59 x 1200,228.72 x 900,28071275
