time,time,Main Price,Prev Close,Open,Bid,Ask,Volume
1-10-2018  10:44:31,1-10-2018  10:44:31,1204.98,1193.47,1199.89,1207.9100 x 800,1208.3300 x 900,1420526
1-10-2018  10:44:47,1-10-2018  10:44:47,1204.4,1193.47,1199.89,1207.95 x 800,1208.54 x 900,1420526
1-10-2018  10:45:4,1-10-2018  10:45:4,1204.4,1193.47,1199.89,1207.95 x 800,1208.54 x 900,1420526
1-10-2018  10:45:20,1-10-2018  10:45:20,1204.4,1193.47,1199.89,1207.95 x 800,1208.54 x 900,1420526
1-10-2018  10:45:36,1-10-2018  10:45:36,1204.01,1193.47,1199.89,1207.95 x 800,1208.54 x 900,1420526
1-10-2018  10:45:52,1-10-2018  10:45:52,1203.5548,1193.47,1199.89,1208.3700 x 800,1208.9900 x 900,1420526
1-10-2018  10:46:8,1-10-2018  10:46:8,1204.0,1193.47,1199.89,1208.23 x 800,1208.99 x 900,1420526
1-10-2018  10:46:24,1-10-2018  10:46:24,1204.0,1193.47,1199.89,1208.37 x 800,1208.94 x 900,1420526
1-10-2018  10:46:40,1-10-2018  10:46:40,1204.0,1193.47,1199.89,1208.37 x 800,1208.94 x 900,1420526
1-10-2018  10:46:56,1-10-2018  10:46:56,1204.0,1193.47,1199.89,1208.37 x 800,1208.94 x 900,1420526
1-10-2018  10:47:13,1-10-2018  10:47:13,1204.4666,1193.47,1199.89,1208.6000 x 800,1209.1000 x 900,1420526
1-10-2018  10:47:29,1-10-2018  10:47:29,1204.4666,1193.47,1199.89,1208.6000 x 800,1209.1000 x 900,1420526
1-10-2018  10:47:45,1-10-2018  10:47:45,1204.44,1193.47,1199.89,1208.07 x 800,1208.49 x 900,1420526
1-10-2018  10:48:1,1-10-2018  10:48:1,1204.44,1193.47,1199.89,1208.07 x 800,1208.49 x 900,1420526
1-10-2018  10:48:17,1-10-2018  10:48:17,1204.44,1193.47,1199.89,1208.07 x 800,1208.49 x 900,1420526
1-10-2018  10:48:34,1-10-2018  10:48:34,1204.44,1193.47,1199.89,1207.74 x 800,1208.27 x 900,1420526
1-10-2018  10:48:50,1-10-2018  10:48:50,1204.44,1193.47,1199.89,1207.74 x 800,1208.27 x 900,1420526
1-10-2018  10:49:6,1-10-2018  10:49:6,1204.44,1193.47,1199.89,1207.74 x 800,1208.27 x 900,1420526
1-10-2018  10:49:22,1-10-2018  10:49:22,1204.6,1193.47,1199.89,1207.74 x 800,1207.87 x 900,1420526
1-10-2018  10:49:38,1-10-2018  10:49:38,1204.6,1193.47,1199.89,1207.74 x 800,1207.87 x 900,1420526
1-10-2018  10:49:54,1-10-2018  10:49:54,1204.6,1193.47,1199.89,1207.74 x 800,1207.87 x 900,1420526
1-10-2018  10:50:10,1-10-2018  10:50:10,1204.6,1193.47,1199.89,1206.97 x 800,1207.61 x 900,1420526
1-10-2018  10:50:26,1-10-2018  10:50:26,1204.66,1193.47,1199.89,1206.970 x 800,1207.610 x 900,1420526
1-10-2018  10:50:42,1-10-2018  10:50:42,1205.19,1193.47,1199.89,1206.30 x 800,1207.61 x 900,1420526
1-10-2018  10:50:58,1-10-2018  10:50:58,1205.19,1193.47,1199.89,1206.30 x 800,1207.61 x 900,1420526
1-10-2018  10:51:14,1-10-2018  10:51:14,1205.51,1193.47,1199.89,1206.30 x 800,1206.77 x 900,1420526
1-10-2018  10:51:31,1-10-2018  10:51:31,1205.6,1193.47,1199.89,1206.3000 x 800,1206.7700 x 900,1420526
1-10-2018  10:51:47,1-10-2018  10:51:47,1205.6,1193.47,1199.89,1206.410 x 800,1206.610 x 900,1420526
1-10-2018  10:52:3,1-10-2018  10:52:3,1205.6,1193.47,1199.89,1206.410 x 800,1206.610 x 900,1420526
1-10-2018  10:52:19,1-10-2018  10:52:19,1205.68,1193.47,1199.89,1206.41 x 800,1206.61 x 900,1420526
1-10-2018  10:52:35,1-10-2018  10:52:35,1205.68,1193.47,1199.89,1206.41 x 800,1206.61 x 900,1420526
1-10-2018  10:52:51,1-10-2018  10:52:51,1205.6801,1193.47,1199.89,1206.4100 x 800,1206.6100 x 900,1420526
1-10-2018  10:53:7,1-10-2018  10:53:7,1205.53,1193.47,1199.89,1205.08 x 800,1206.01 x 900,1420526
1-10-2018  10:53:23,1-10-2018  10:53:23,1205.51,1193.47,1199.89,1205.02 x 800,1206.01 x 900,1420526
1-10-2018  10:53:39,1-10-2018  10:53:39,1205.51,1193.47,1199.89,1205.08 x 800,1205.71 x 900,1420526
1-10-2018  10:53:55,1-10-2018  10:53:55,1205.51,1193.47,1199.89,1205.08 x 800,1205.71 x 900,1420526
1-10-2018  10:54:11,1-10-2018  10:54:11,1205.53,1193.47,1199.89,1205.08 x 800,1205.71 x 900,1420526
1-10-2018  10:54:28,1-10-2018  10:54:28,1205.53,1193.47,1199.89,1205.18 x 800,1205.71 x 900,1420526
1-10-2018  10:54:44,1-10-2018  10:54:44,1205.53,1193.47,1199.89,1205.18 x 800,1205.71 x 900,1420526
1-10-2018  10:54:59,1-10-2018  10:54:59,1205.76,1193.47,1199.89,1205.18 x 800,1205.71 x 900,1420526
1-10-2018  10:55:16,1-10-2018  10:55:16,1205.76,1193.47,1199.89,1205.21 x 800,1205.46 x 900,1420526
1-10-2018  10:55:33,1-10-2018  10:55:33,1205.875,1193.47,1199.89,1204.9000 x 800,1205.4600 x 900,1420526
1-10-2018  10:55:49,1-10-2018  10:55:49,1205.875,1193.47,1199.89,1204.9000 x 800,1205.4600 x 900,1420526
1-10-2018  10:56:5,1-10-2018  10:56:5,1205.3,1193.47,1199.89,1204.90 x 800,1205.29 x 900,1420526
1-10-2018  10:56:21,1-10-2018  10:56:21,1205.3,1193.47,1199.89,1204.90 x 800,1205.29 x 900,1420526
1-10-2018  10:56:38,1-10-2018  10:56:38,1205.3,1193.47,1199.89,1204.2400 x 800,1204.9800 x 900,1420526
1-10-2018  10:56:53,1-10-2018  10:56:53,1205.23,1193.47,1199.89,1204.24 x 800,1204.98 x 900,1420526
1-10-2018  10:57:9,1-10-2018  10:57:9,1205.23,1193.47,1199.89,1204.24 x 800,1204.98 x 900,1420526
1-10-2018  10:57:26,1-10-2018  10:57:26,1205.5,1193.47,1199.89,1204.9500 x 800,1205.2000 x 900,1420526
1-10-2018  10:57:41,1-10-2018  10:57:41,1205.5,1193.47,1199.89,1204.9500 x 800,1205.2000 x 900,1420526
