,time,Main Price,Prev Close,Open,Bid,Ask,Volume
104,27-9-2018  11:28:53,29.545,29.01,29.06,29.530 x 900,29.540 x 1800,27013609
105,27-9-2018  11:29:21,29.55,29.01,29.06,29.51 x 800,29.52 x 3100,27013609
106,27-9-2018  11:29:50,29.545,29.01,29.06,29.520 x 3200,29.530 x 3100,27013609
107,27-9-2018  11:30:18,29.545,29.01,29.06,29.510 x 3200,29.520 x 2200,27013609
108,27-9-2018  11:30:47,29.54,29.01,29.06,29.51 x 3200,29.52 x 2200,27013609
109,27-9-2018  11:31:15,29.55,29.01,29.06,29.51 x 1400,29.52 x 800,27013609
110,27-9-2018  11:31:44,29.545,29.01,29.06,29.52 x 3100,29.53 x 800,27013609
111,27-9-2018  11:32:12,29.545,29.01,29.06,29.520 x 3100,29.530 x 800,27013609
112,27-9-2018  11:32:40,29.545,29.01,29.06,29.520 x 2200,29.530 x 800,27013609
113,27-9-2018  11:33:8,29.5655,29.01,29.06,29.5200 x 2200,29.5300 x 1100,27013609
114,27-9-2018  11:33:36,29.56,29.01,29.06,29.52 x 1200,29.53 x 1800,27013609
115,27-9-2018  11:34:5,29.58,29.01,29.06,29.520 x 1000,29.530 x 2200,27013609
116,27-9-2018  11:34:34,29.58,29.01,29.06,29.52 x 1000,29.53 x 2200,27013609
117,27-9-2018  11:35:2,29.59,29.01,29.06,29.50 x 1300,29.51 x 2200,27013609
118,27-9-2018  11:35:31,29.595,29.01,29.06,29.530 x 1300,29.540 x 1100,27013609
119,27-9-2018  11:36:0,29.595,29.01,29.06,29.530 x 1300,29.540 x 1100,27013609
120,27-9-2018  11:36:28,29.577,29.01,29.06,29.530 x 3200,29.540 x 800,27013609
121,27-9-2018  11:36:57,29.575,29.01,29.06,29.53 x 2200,29.54 x 4000,27013609
122,27-9-2018  11:37:25,29.575,29.01,29.06,29.530 x 1200,29.540 x 2200,27013609
123,27-9-2018  11:37:55,29.565,29.01,29.06,29.510 x 900,29.520 x 3100,27013609
124,27-9-2018  11:38:23,29.565,29.01,29.06,29.510 x 900,29.520 x 3100,27013609
125,27-9-2018  11:38:52,29.57,29.01,29.06,29.51 x 1300,29.52 x 800,27013609
126,27-9-2018  11:39:20,29.565,29.01,29.06,29.540 x 3200,29.550 x 800,27013609
127,27-9-2018  11:39:48,29.52,29.01,29.06,29.54 x 800,29.55 x 1800,27013609
128,27-9-2018  11:40:17,29.525,29.01,29.06,29.540 x 1800,29.550 x 1300,27013609
129,27-9-2018  11:40:45,29.53,29.01,29.06,29.52 x 800,29.53 x 3200,27013609
130,27-9-2018  11:41:14,29.53,29.01,29.06,29.52 x 800,29.53 x 1400,27013609
131,27-9-2018  11:41:43,29.545,29.01,29.06,29.5300 x 800,29.5400 x 1800,27013609
132,27-9-2018  11:42:11,29.56,29.01,29.06,29.5300 x 800,29.5400 x 1800,27013609
133,27-9-2018  11:42:39,29.58,29.01,29.06,29.53 x 2200,29.54 x 1800,27013609
134,27-9-2018  11:43:7,29.575,29.01,29.06,29.530 x 2200,29.540 x 1800,27013609
135,27-9-2018  11:43:36,29.605,29.01,29.06,29.530 x 2200,29.540 x 2200,27013609
136,27-9-2018  11:44:4,29.597,29.01,29.06,29.530 x 2200,29.540 x 1400,27013609
137,27-9-2018  11:44:32,29.59,29.01,29.06,29.53 x 800,29.54 x 2900,27013609
138,27-9-2018  11:45:1,29.6,29.01,29.06,29.53 x 1100,29.54 x 3200,27013609
139,27-9-2018  11:45:29,29.59,29.01,29.06,29.53 x 1300,29.54 x 3200,27013609
