time,Main Price
2019-01-29 12:00:00,19.11
2019-01-29 12:05:00,19.07
2019-01-29 12:10:00,19.07
2019-01-29 12:15:00,19.07
2019-01-29 12:20:00,19.09
2019-01-29 12:25:00,19.1244
2019-01-29 12:30:00,19.17
2019-01-29 12:35:00,19.17
2019-01-29 12:40:00,19.165
2019-01-29 12:45:00,19.19
2019-01-29 12:50:00,19.17
2019-01-29 12:55:00,19.16
2019-01-29 13:00:00,19.17
2019-01-29 13:05:00,19.16
2019-01-29 13:10:00,19.09
2019-01-29 13:15:00,19.09
2019-01-29 13:20:00,19.08
2019-01-29 13:25:00,19.1
2019-01-29 13:30:00,19.075
2019-01-29 13:35:00,19.09
2019-01-29 13:45:00,19.06
2019-01-29 13:50:00,19.1
2019-01-29 13:55:00,19.1083
2019-01-29 14:00:00,19.095
2019-01-29 14:05:00,19.09
2019-01-29 14:10:00,19.12
2019-01-29 14:15:00,19.12
2019-01-29 14:20:00,19.1159
2019-01-29 14:25:00,19.08
2019-01-29 14:30:00,19.085
2019-01-29 14:35:00,19.08
2019-01-29 14:40:00,19.05
2019-01-29 14:45:00,19.05
2019-01-29 14:50:00,19.04
2019-01-29 14:55:00,19.01
2019-01-29 15:00:00,19.06
2019-01-29 15:05:00,19.03
2019-01-29 15:10:00,19.0261
2019-01-29 15:15:00,19.05
2019-01-29 15:20:00,19.05
2019-01-29 15:25:00,19.05
2019-01-29 15:30:00,19.09
2019-01-29 15:35:00,19.08
2019-01-29 15:40:00,19.095
2019-01-29 15:45:00,19.1167
2019-01-29 15:50:00,19.13
2019-01-29 15:55:00,19.095
2019-01-29 16:00:00,19.11
2019-01-30 09:35:00,19.46
2019-01-30 09:40:00,19.4084
2019-01-30 09:45:00,19.315
2019-01-30 09:50:00,19.28
2019-01-30 09:55:00,19.0479
2019-01-30 10:00:00,19.1
2019-01-30 10:05:00,19.19
2019-01-30 10:10:00,19.16
2019-01-30 10:15:00,19.16
2019-01-30 10:20:00,19.13
2019-01-30 10:25:00,19.135
2019-01-30 10:30:00,19.24
2019-01-30 10:35:00,19.19
2019-01-30 10:40:00,19.22
2019-01-30 10:45:00,19.19
2019-01-30 10:50:00,19.255
2019-01-30 10:55:00,19.25
2019-01-30 11:00:00,19.27
2019-01-30 11:05:00,19.25
2019-01-30 11:10:00,19.27
2019-01-30 11:15:00,19.2856
2019-01-30 11:20:00,19.28
2019-01-30 11:25:00,19.24
2019-01-30 11:30:00,19.226
2019-01-30 11:35:00,19.21
2019-01-30 11:40:00,19.24
2019-01-30 11:45:00,19.23
2019-01-30 11:50:00,19.27
2019-01-30 11:55:00,19.2262
2019-01-30 12:00:00,19.16
2019-01-30 12:05:00,19.18
2019-01-30 12:10:00,19.17
2019-01-30 12:15:00,19.1731
2019-01-30 12:20:00,19.165
2019-01-30 12:25:00,19.175
2019-01-30 12:30:00,19.2034
2019-01-30 12:35:00,19.215
2019-01-30 12:40:00,19.22
2019-01-30 12:45:00,19.21
2019-01-30 12:50:00,19.21
2019-01-30 12:55:00,19.26
2019-01-30 13:00:00,19.26
2019-01-30 13:05:00,19.245
2019-01-30 13:10:00,19.275
2019-01-30 13:15:00,19.293
2019-01-30 13:20:00,19.29
2019-01-30 13:25:00,19.31
2019-01-30 13:30:00,19.3035
2019-01-30 13:35:00,19.29
2019-01-30 13:40:00,19.29
2019-01-30 13:45:00,19.28
2019-01-30 13:50:00,19.27
2019-01-30 13:55:00,19.24
2019-01-30 14:00:00,19.31
2019-01-30 14:05:00,19.3
2019-01-30 14:15:00,19.36
2019-01-30 14:20:00,19.47
2019-01-30 14:25:00,19.4648
2019-01-30 14:30:00,19.5
2019-01-30 14:35:00,19.4955
2019-01-30 14:40:00,19.5799
2019-01-30 14:45:00,19.52
2019-01-30 14:50:00,19.51
2019-01-30 14:55:00,19.52
2019-01-30 15:00:00,19.53
2019-01-30 15:05:00,19.5
2019-01-30 15:10:00,19.45
2019-01-30 15:15:00,19.4173
2019-01-30 15:20:00,19.4
2019-01-30 15:25:00,19.406
2019-01-30 15:30:00,19.365
2019-01-30 15:35:00,19.36
2019-01-30 15:40:00,19.37
2019-01-30 15:45:00,19.34
2019-01-30 15:50:00,19.35
2019-01-30 15:55:00,19.39
2019-01-30 16:00:00,19.37
2019-01-31 09:35:00,19.48
2019-01-31 09:40:00,19.8513
2019-01-31 09:45:00,19.86
2019-01-31 09:50:00,19.91
2019-01-31 09:55:00,19.996
2019-01-31 10:00:00,19.9925
2019-01-31 10:05:00,19.99
2019-01-31 10:10:00,20.13
2019-01-31 10:15:00,20.07
2019-01-31 10:20:00,20.3332
2019-01-31 10:25:00,20.47
2019-01-31 10:30:00,20.45
2019-01-31 10:35:00,20.31
2019-01-31 10:40:00,20.29
2019-01-31 10:45:00,20.2706
2019-01-31 10:50:00,20.42
2019-01-31 10:55:00,20.4
2019-01-31 11:00:00,20.31
2019-01-31 11:05:00,20.33
2019-01-31 11:10:00,20.3
2019-01-31 11:15:00,20.2434
2019-01-31 11:20:00,20.2
2019-01-31 11:25:00,20.090999999999998
2019-01-31 11:30:00,20.1021
2019-01-31 11:35:00,20.05
2019-01-31 11:40:00,20.065
2019-01-31 11:45:00,20.0525
2019-01-31 11:50:00,20.0618
2019-01-31 11:55:00,20.0226
2019-01-31 12:00:00,20.1
2019-01-31 12:05:00,20.0152
2019-01-31 12:10:00,19.94
2019-01-31 12:15:00,19.91
2019-01-31 12:20:00,19.97
2019-01-31 12:25:00,20.08
2019-01-31 12:30:00,20.18
2019-01-31 12:35:00,20.09
2019-01-31 12:40:00,20.1301
2019-01-31 12:45:00,20.08
2019-01-31 12:50:00,20.03
2019-01-31 12:55:00,20.0801
2019-01-31 13:00:00,20.09
2019-01-31 13:05:00,20.1
2019-01-31 13:10:00,20.0874
2019-01-31 13:15:00,20.1087
2019-01-31 13:20:00,20.17
2019-01-31 13:25:00,20.069000000000006
2019-01-31 13:30:00,20.089000000000002
2019-01-31 13:35:00,20.1
2019-01-31 13:40:00,20.05
2019-01-31 13:45:00,20.085
2019-01-31 13:50:00,20.08
2019-01-31 13:55:00,20.08
2019-01-31 14:00:00,20.13
2019-01-31 14:10:00,20.16
2019-01-31 14:15:00,20.17
2019-01-31 14:20:00,20.14
2019-01-31 14:25:00,20.13
2019-01-31 14:30:00,20.1648
2019-01-31 14:35:00,20.125
2019-01-31 14:40:00,20.1099
2019-01-31 14:45:00,20.1301
2019-01-31 14:50:00,20.12
2019-01-31 14:55:00,20.1
2019-01-31 15:00:00,20.11
2019-01-31 15:05:00,20.14
